generated_utc,scope,portfolio,scenario_id,scenario_kind,sample_total,sample_full_from_entry,sample_partial,average_actual_comparable_pnl_eur,average_shadow_comparable_pnl_eur,average_delta_vs_actual_eur,median_delta_vs_actual_eur,total_delta_vs_actual_eur,improved_count,worsened_count,equal_count,improved_pct,shadow_win_rate_pct,actual_win_rate_pct,shadow_profit_factor,shadow_expectancy_eur,earlier_better_count,too_early_count,later_better_count,too_late_count,same_time_better_count,same_time_worse_count,ambiguous_count,data_stage
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,ATR10_R050,ATR_TRAIL,93,93,0,-3.176390373439043,2.4847002934012954,5.661090666840338,0.5438785597293372,526.4814320161514,48,32,13,51.61290322580645,43.01075268817204,44.086021505376344,1.2079958157797979,2.4847002934012954,45,31,3,1,0,0,3,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,ATR15_R050,ATR_TRAIL,92,92,0,-3.4758777926035203,-1.302890137165996,2.172987655437524,0.5709719987350627,199.9148643002522,48,31,13,52.17391304347826,30.434782608695656,43.47826086956522,0.8974443351992719,-1.302890137165996,45,24,3,7,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,ATR15_R100,ATR_TRAIL,116,116,0,-3.833651672866982,-2.4513051143920834,1.3823465584748984,0.2120751235452939,160.35220078308822,59,37,20,50.86206896551724,40.51724137931034,41.37931034482759,0.8614692740416825,-2.4513051143920834,49,21,10,16,0,0,3,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,ATR20_R050,ATR_TRAIL,92,92,0,-3.4758777926035203,-3.323223924509071,0.15265386809444903,0.0,14.04415586468931,45,34,13,48.91304347826087,28.26086956521739,43.47826086956522,0.7389501861628862,-3.323223924509071,42,23,3,11,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,ATR20_R100,ATR_TRAIL,116,116,0,-3.833651672866982,-3.827949813567866,0.005701859299115556,0.0,0.6614156786974045,56,40,20,48.275862068965516,35.3448275862069,41.37931034482759,0.7845784929424113,-3.827949813567866,45,17,11,23,0,0,3,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,ATR30_R100,ATR_TRAIL,116,116,0,-3.833651672866982,-9.38824304039537,-5.554591367528389,0.0,-644.3325986332932,52,42,22,44.827586206896555,18.96551724137931,41.37931034482759,0.48972974922008344,-9.38824304039537,39,15,13,27,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A020,BREAKEVEN,85,85,0,-5.142405901525429,-9.259792802734992,-4.117386901209564,0.0,-349.9778866028129,41,35,9,48.23529411764706,0.0,40.0,0.0,-9.259792802734992,41,29,0,6,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A030,BREAKEVEN,85,85,0,-5.142405901525429,-10.881645281819823,-5.739239380294395,0.0,-487.8353473250235,40,35,10,47.05882352941176,0.0,40.0,0.0,-10.881645281819823,40,27,0,8,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A040,BREAKEVEN,85,85,0,-5.142405901525429,-13.642564724253104,-8.500158822727675,0.0,-722.5134999318524,37,36,12,43.529411764705884,0.0,40.0,0.0,-13.642564724253104,37,25,0,11,0,0,5,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A050,BREAKEVEN,85,85,0,-5.142405901525429,-14.73164579990405,-9.58923989837862,0.0,-815.0853913621828,35,36,14,41.17647058823529,0.0,40.0,0.0,-14.73164579990405,35,24,0,12,0,0,5,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A060,BREAKEVEN,85,85,0,-5.142405901525429,-15.294256899095666,-10.151850997570238,0.0,-862.9073347934702,35,36,14,41.17647058823529,0.0,40.0,0.0,-15.294256899095666,35,20,0,16,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A075,BREAKEVEN,83,83,0,-6.492556254155528,-17.343440275788783,-10.850884021633254,0.0,-900.62337379556,33,34,16,39.75903614457831,0.0,38.55421686746988,0.0,-17.343440275788783,33,17,0,17,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A100,BREAKEVEN,82,82,0,-6.600240568089733,-19.318313215237968,-12.71807264714823,0.0,-1042.8819570661549,30,35,17,36.58536585365854,0.0,37.80487804878049,0.0,-19.318313215237968,29,14,1,21,0,0,4,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_A125,BREAKEVEN,79,79,0,-8.049072979900906,-21.19635371806259,-13.147280738161683,0.0,-1038.635178314773,27,34,18,34.177215189873415,0.0,37.9746835443038,0.0,-21.19635371806259,26,11,1,23,0,0,3,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_R040,BREAKEVEN,86,86,0,-7.271541164189651,-13.492450154637707,-6.220908990448057,0.0,-534.9981731785329,38,36,12,44.18604651162791,0.0,39.53488372093023,0.0,-13.492450154637707,38,25,0,11,0,0,5,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,BE_R050,BREAKEVEN,110,110,0,-6.8206852477577815,-15.658678545440061,-8.837993297682278,0.0,-972.1792627450507,46,44,20,41.81818181818181,0.0,38.18181818181819,0.0,-15.658678545440061,46,27,0,17,0,0,5,READY_FOR_BLOCK4_EVALUATION
