target_ticker,asset,cohort,cohort_status,selected_regime_group,fallback_level,cases_used,similar_asset,start_date,end_date,similarity,regime_alignment,return_30d_pct,tail_side,iqr_outlier,is_tail_or_outlier,p10_full_pct,p50_full_pct,p90_full_pct,p10_without_match_pct,p50_without_match_pct,p90_without_match_pct,p10_impact_pct_points,p50_impact_pct_points,p90_impact_pct_points,mean_impact_pct_points
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,MKR-USD,2020-10-29,2021-02-05,85.89935343607506,RAW,-17.13244449860114,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.7735350768233911
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,KSM-USD,2022-11-10,2023-02-17,85.80276404860506,RAW,-14.79562142966875,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.7136165365943548
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,RUNE-USD,2020-04-02,2020-07-10,85.7608243923652,RAW,74.99757675474024,UPPER_P90,False,True,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,57.135441166821344,0.8047328779249163,1.3329097586479377,11.507543360318842,1.5887731604417734
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,KSM-USD,2023-08-27,2023-12-04,85.66019873514612,RAW,67.93691872407351,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,58.54757277295471,0.8047328779249163,1.3329097586479377,10.095411754185477,1.4077306468349349
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,MKR-USD,2018-12-14,2019-03-23,85.6479392121468,RAW,-17.629164954347022,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.7862714987655917
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,XLM-USD,2025-05-05,2025-08-12,85.58743574586522,RAW,-11.885081011677967,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.6389872951074125
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ZIL-USD,2022-01-18,2022-04-27,85.50322381554474,RAW,-49.990419390297134,LOWER_P10,False,True,-26.61084015070408,2.397225492998556,68.64298452714019,-25.580235724672093,3.7301352516464936,69.34905033020688,-1.0306044260319887,-1.3329097586479377,-0.7060658030666929,-1.6160472535335426
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,XRP-USD,2020-09-13,2020-12-21,85.32653740774376,RAW,-42.640208023147096,LOWER_P10,False,True,-26.61084015070408,2.397225492998556,68.64298452714019,-25.580235724672093,3.7301352516464936,69.34905033020688,-1.0306044260319887,-1.3329097586479377,-0.7060658030666929,-1.427580295401489
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ICP-USD,2022-11-10,2023-02-17,85.30408937584562,RAW,-25.806107272779165,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.18970148052193,3.7301352516464936,69.34905033020688,0.5788613298178475,-1.3329097586479377,-0.7060658030666929,-0.9959366864176982
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,LRC-USD,2020-10-28,2021-02-04,85.07305993270312,RAW,7.7920528242767295,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,-0.13444540187780518
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ENJ-USD,2022-11-12,2023-02-19,84.83667583235761,RAW,-15.201481189517807,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.7240231971033051
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ETC-USD,2023-08-29,2023-12-06,84.78282505942924,RAW,-0.6712617532945053,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.3514534679693728
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,BCH-USD,2022-11-07,2023-02-14,84.74746918887159,RAW,-0.4664198703521638,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.3462011119964927
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,VET-USD,2020-03-29,2020-07-06,84.71560764967371,RAW,30.44349911020774,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,0.4463609131460693
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,XRP-USD,2021-01-26,2021-05-05,84.41836100904972,RAW,-39.90778460056287,LOWER_P10,False,True,-26.61084015070408,2.397225492998556,68.64298452714019,-25.580235724672093,3.7301352516464936,69.34905033020688,-1.0306044260319887,-1.3329097586479377,-0.7060658030666929,-1.3575181563608698
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,AVAX-USD,2021-06-11,2021-09-18,84.36500825058124,RAW,-19.6166231703379,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.83723196584228
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,VET-USD,2019-09-01,2019-12-09,84.31743106133914,RAW,-19.85774652790334,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.8434146160362666
